text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,original_text,language,text_compound,candidate,Compound Norm
rt gavinnewsom thank senator hatch partisan issue one basic human decency decision harms se,False,0,,2017-07-26T18:53:22Z,False,,890283921988038659,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",VintageKnits,203,True,False,,,"RT @GavinNewsom: Thank you, Senator Hatch.  This is not a partisan issue - it's one of basic human decency and a decision that harms our se‚?¶",en,-0.25,Gavin,-0.4198144658713608
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,False,0,,2017-07-26T18:53:16Z,False,,890283897229119488,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tisgrigg,806,True,False,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo‚?¶",en,-0.7003,Gavin,-1.4002561502153947
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,False,0,,2017-07-26T18:52:29Z,False,,890283701031927808,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",jlb00101,806,True,False,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo‚?¶",en,-0.7003,Gavin,-1.4002561502153947
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,False,0,,2017-07-26T18:52:12Z,False,,890283629120593920,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pelston99,806,True,False,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo‚?¶",en,-0.7003,Gavin,-1.4002561502153947
rt gavinnewsom senator duckworth served sacrificed country realdonaldtrump busy ripping charities htt,False,0,,2017-07-26T18:51:55Z,False,,890283559835095040,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",VintageKnits,423,True,False,,,RT @GavinNewsom: Senator Duckworth served and sacrificed for our country while @realDonaldTrump was busy ripping off his own charities. htt‚?¶,en,0.4215,Gavin,1.0422476949925492
rt gavinnewsom senator duckworth served sacrificed country realdonaldtrump busy ripping charities htt,False,0,,2017-07-26T18:51:55Z,False,,890283557679239168,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ungubunugu1274,423,True,False,,,RT @GavinNewsom: Senator Duckworth served and sacrificed for our country while @realDonaldTrump was busy ripping off his own charities. htt‚?¶,en,0.4215,Gavin,1.0422476949925492
rt gavinnewsom senator duckworth served sacrificed country realdonaldtrump busy ripping charities htt,False,0,,2017-07-26T18:51:47Z,False,,890283522375548928,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pelston99,423,True,False,,,RT @GavinNewsom: Senator Duckworth served and sacrificed for our country while @realDonaldTrump was busy ripping off his own charities. htt‚?¶,en,0.4215,Gavin,1.0422476949925492
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:51:27Z,False,,890283440192573441,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",badtoad20,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gavinnewsom thank senator hatch partisan issue one basic human decency decision harms se,False,0,,2017-07-26T18:51:14Z,False,,890283387268640770,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BonkersNFancyP,203,True,False,,,"RT @GavinNewsom: Thank you, Senator Hatch.  This is not a partisan issue - it's one of basic human decency and a decision that harms our se‚?¶",en,-0.25,Gavin,-0.4198144658713608
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:50:33Z,False,,890283213595308033,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",montyplants,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gavinnewsom senator duckworth served sacrificed country realdonaldtrump busy ripping charities htt,False,0,,2017-07-26T18:50:20Z,False,,890283158519853056,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tessacurly,423,True,False,,,RT @GavinNewsom: Senator Duckworth served and sacrificed for our country while @realDonaldTrump was busy ripping off his own charities. htt‚?¶,en,0.4215,Gavin,1.0422476949925492
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:50:16Z,False,,890283141411164160,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GigiLastname,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:50:12Z,False,,890283125426618368,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",awakenvibin,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:50:09Z,False,,890283113812832260,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TenickaBoyd,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gavinnewsom senator duckworth served sacrificed country realdonaldtrump busy ripping charities htt,False,0,,2017-07-26T18:49:52Z,False,,890283042761306117,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",A40227587,423,True,False,,,RT @GavinNewsom: Senator Duckworth served and sacrificed for our country while @realDonaldTrump was busy ripping off his own charities. htt‚?¶,en,0.4215,Gavin,1.0422476949925492
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,False,0,,2017-07-26T18:49:52Z,False,,890283041951592448,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",marciwabbit,806,True,False,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo‚?¶",en,-0.7003,Gavin,-1.4002561502153947
rt gavinnewsom american wants serve country able meet standards treated patriots ,False,0,,2017-07-26T18:49:14Z,False,,890282880647036928,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jen5horses,146,True,False,,,"RT @GavinNewsom: ""Any American who wants to serve our country and is able to meet the standards should... be treated as the patriots they a‚?¶",en,0.0772,Gavin,0.29260063321228974
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:48:46Z,False,,890282765958078464,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Not_hawking,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:48:35Z,False,,890282720370339840,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",itsways,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gavinnewsom thank senator hatch partisan issue one basic human decency decision harms se,False,0,,2017-07-26T18:48:35Z,False,,890282719422238720,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jen5horses,203,True,False,,,"RT @GavinNewsom: Thank you, Senator Hatch.  This is not a partisan issue - it's one of basic human decency and a decision that harms our se‚?¶",en,-0.25,Gavin,-0.4198144658713608
rt gavinnewsom senator duckworth served sacrificed country realdonaldtrump busy ripping charities htt,False,0,,2017-07-26T18:47:11Z,False,,890282366731767808,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CigarDaisy311,423,True,False,,,RT @GavinNewsom: Senator Duckworth served and sacrificed for our country while @realDonaldTrump was busy ripping off his own charities. htt‚?¶,en,0.4215,Gavin,1.0422476949925492
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,False,0,,2017-07-26T18:46:54Z,False,,890282296053510144,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Skipperdee2015,806,True,False,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo‚?¶",en,-0.7003,Gavin,-1.4002561502153947
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:46:43Z,False,,890282248876023808,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",DrWims,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:46:38Z,False,,890282228827037696,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",floria5,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,False,0,,2017-07-26T18:46:32Z,False,,890282202608566272,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",YentaByNature,806,True,False,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo‚?¶",en,-0.7003,Gavin,-1.4002561502153947
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:46:29Z,False,,890282192315731968,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ebernal51,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:46:29Z,False,,890282190038159360,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",judypatrick45,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:46:11Z,False,,890282113395773440,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",fightinsTs,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gavinnewsom thank senator hatch partisan issue one basic human decency decision harms se,False,0,,2017-07-26T18:46:08Z,False,,890282102440079360,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AnitaCreamer,203,True,False,,,"RT @GavinNewsom: Thank you, Senator Hatch.  This is not a partisan issue - it's one of basic human decency and a decision that harms our se‚?¶",en,-0.25,Gavin,-0.4198144658713608
rt gavinnewsom american wants serve country able meet standards treated patriots ,False,0,,2017-07-26T18:46:04Z,False,,890282084266196992,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",sueitri,146,True,False,,,"RT @GavinNewsom: ""Any American who wants to serve our country and is able to meet the standards should... be treated as the patriots they a‚?¶",en,0.0772,Gavin,0.29260063321228974
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,False,0,,2017-07-26T18:45:50Z,False,,890282025709711363,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",VeroniKaboom,806,True,False,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo‚?¶",en,-0.7003,Gavin,-1.4002561502153947
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:45:30Z,False,,890281945049047041,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tudorrose95,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:45:03Z,False,,890281828652810240,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Gena_Rising,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gavinnewsom senator duckworth served sacrificed country realdonaldtrump busy ripping charities htt,False,0,,2017-07-26T18:44:23Z,False,,890281659966398465,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tambamboomcakes,423,True,False,,,RT @GavinNewsom: Senator Duckworth served and sacrificed for our country while @realDonaldTrump was busy ripping off his own charities. htt‚?¶,en,0.4215,Gavin,1.0422476949925492
rt gavinnewsom wait donald trump affordable care act confused iraq war,False,0,,2017-07-26T18:44:15Z,False,,890281628567613440,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MsMightyPen2,295,True,False,,,RT @GavinNewsom: Wait does Donald Trump have the Affordable Care Act confused with the Iraq War?,en,-0.4588,Gavin,-0.8744363261667955
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:44:14Z,False,,890281624558030848,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Guorami7288,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,False,0,,2017-07-26T18:44:05Z,False,,890281585823690752,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tambamboomcakes,806,True,False,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo‚?¶",en,-0.7003,Gavin,-1.4002561502153947
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:43:58Z,False,,890281558371966976,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LucianaLamb,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
gavinnewsom potus identity politics pathetic talk talk votes nothing ,False,1,GavinNewsom,2017-07-26T18:43:53Z,False,8.902482394667254e+17,890281537177923585,11347122.0,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",poncho1965,0,False,False,,,"@GavinNewsom @POTUS Identity politics, so pathetic. You talk the talk for votes, nothing more.",en,-0.5719,Gavin,-1.1206898338268225
rt gavinnewsom senator duckworth served sacrificed country realdonaldtrump busy ripping charities htt,False,0,,2017-07-26T18:43:50Z,False,,890281524909580288,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",milehighpixie,423,True,False,,,RT @GavinNewsom: Senator Duckworth served and sacrificed for our country while @realDonaldTrump was busy ripping off his own charities. htt‚?¶,en,0.4215,Gavin,1.0422476949925492
gavinnewsom potus decision made joint chiefs staff jcs president backing militar ,False,1,GavinNewsom,2017-07-26T18:43:43Z,True,8.902482394667254e+17,890281495813693440,11347122.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DanDeBusschere,0,False,False,,,@GavinNewsom @POTUS The decision was made by the Joint Chiefs of Staff (JCS) . The President is backing his militar‚?¶ https://t.co/JA2dtozAp4,en,0.0258,Gavin,0.18068701434645953
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:43:27Z,False,,890281428059074560,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bahzeel,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:43:24Z,False,,890281414654009344,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AmethystMimosa,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
gavinnewsom realdonaldtrump pig,False,0,GavinNewsom,2017-07-26T18:43:22Z,False,8.902549428076298e+17,890281407091572736,11347122.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RandyHi63248584,0,False,False,,,@GavinNewsom @realDonaldTrump He's a pig.,no,0.0,Gavin,0.12451247413754088
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:43:06Z,False,,890281337793413120,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PeytonKoran,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
gavinnewsom feels outnumbered though least surrounded people voted just ,False,0,GavinNewsom,2017-07-26T18:43:03Z,True,8.902743373154058e+17,890281324887625729,11347122.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jaystone932,0,False,False,,,@GavinNewsom It feels we are outnumbered though or at least surrounded by people who voted for just this when they‚?¶ https://t.co/BsZMQyCsv8,en,0.0,Gavin,0.12451247413754088
rt gavinnewsom will write healthcare bill covers new senategop spines,False,0,,2017-07-26T18:42:56Z,False,,890281297884717061,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",megnicholstn,448,True,False,,,RT @GavinNewsom: Who will write the healthcare bill that covers new @SenateGOP spines?,en,0.0,Gavin,0.12451247413754088
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,False,0,,2017-07-26T18:42:55Z,False,,890281291349843968,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",TAKERU20070314,806,True,False,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo‚?¶",en,-0.7003,Gavin,-1.4002561502153947
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:42:26Z,False,,890281169199255553,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mkgermain,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,False,0,,2017-07-26T18:42:24Z,False,,890281164321116160,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Mendette,806,True,False,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo‚?¶",en,-0.7003,Gavin,-1.4002561502153947
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:42:18Z,False,,890281139063140353,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tcas101,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
jeffjag gavinnewsom potus truly stupid completely brainwashed leftwing lunaticfringe idiot,False,0,jeffjag83,2017-07-26T18:41:59Z,False,8.902593465373327e+17,890281059081895936,74318129.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ExcellGeo,0,False,False,,,"@jeffjag83 @GavinNewsom @POTUS Not only are you truly stupid, but a completely brainwashed left-wing lunatic-fringe idiot.",en,-0.5859,Gavin,-1.1511721424673211
rt gavinnewsom senator duckworth served sacrificed country realdonaldtrump busy ripping charities htt,False,0,,2017-07-26T18:41:37Z,False,,890280964542259201,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AmethystMimosa,423,True,False,,,RT @GavinNewsom: Senator Duckworth served and sacrificed for our country while @realDonaldTrump was busy ripping off his own charities. htt‚?¶,en,0.4215,Gavin,1.0422476949925492
rt gavinnewsom senator duckworth served sacrificed country realdonaldtrump busy ripping charities htt,False,0,,2017-07-26T18:41:18Z,False,,890280884695212033,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MovaRobin,423,True,False,,,RT @GavinNewsom: Senator Duckworth served and sacrificed for our country while @realDonaldTrump was busy ripping off his own charities. htt‚?¶,en,0.4215,Gavin,1.0422476949925492
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:40:53Z,False,,890280780919951360,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MDTeresa,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:40:50Z,False,,890280767917613056,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realfacade1,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:40:46Z,False,,890280752385892353,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",WaldeckTanya,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,False,0,,2017-07-26T18:40:45Z,False,,890280747956920321,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",melkaye29,806,True,False,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo‚?¶",en,-0.7003,Gavin,-1.4002561502153947
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:40:29Z,False,,890280680411643904,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",OrganizmX,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:40:27Z,False,,890280671637250048,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mattlatmatt,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt stonewallydems supporting gov johnchiangca gavinnewsom delaineeastin antonioca take poll ,False,0,,2017-07-26T18:39:54Z,False,,890280534697402368,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WeHoGuardian,3,True,False,,,"RT @StonewallYDems: Who are you supporting for Gov? Is it @JohnChiangCA, @GavinNewsom, @DelaineEastin or @antonio4ca? Take the poll!

https‚?¶",en,0.4404,Gavin,1.0833988116572222
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:39:43Z,False,,890280489336090625,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheRoar_24,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:39:21Z,False,,890280393517047808,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lexbarbershop,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:39:13Z,False,,890280363464859648,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JYLaven,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,False,0,,2017-07-26T18:39:11Z,False,,890280354300428290,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mshackw,806,True,False,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo‚?¶",en,-0.7003,Gavin,-1.4002561502153947
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,False,0,,2017-07-26T18:38:57Z,False,,890280295634796545,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",littlemsspiggy,806,True,False,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo‚?¶",en,-0.7003,Gavin,-1.4002561502153947
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:38:31Z,False,,890280185454628865,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",corigale41,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
