text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,original_text
rt camgo great hearing johnchiangca tonight wehobhdemocrats gubernatorial campaign next year ,FALSE,0,,2017-07-21T04:41:43Z,FALSE,,888257656812478465,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FUNNAGAN,9,TRUE,FALSE,,,RT @CAM2Go: Great hearing from @JohnChiangCA tonight at the @WeHoBHDemocrats about his gubernatorial campaign next year! https://t.co/pnXq6‚Ä¶
rt johnchiangca runwomenrun making everyday heroes supporting women getting elected appointed office sdcc everydayher,FALSE,0,,2017-07-21T04:08:43Z,FALSE,,888249354208788481,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HilaryNemchik,4,TRUE,FALSE,,,RT @JohnChiangCA: .@RunWomenRun is making everyday heroes by supporting women getting elected and appointed to office. #SDCC17 #EveryDayHer‚Ä¶
rt johnchiangca runwomenrun making everyday heroes supporting women getting elected appointed office sdcc everydayher,FALSE,0,,2017-07-21T04:08:09Z,FALSE,,888249209991741441,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",runwomenrun,4,TRUE,FALSE,,,RT @JohnChiangCA: .@RunWomenRun is making everyday heroes by supporting women getting elected and appointed to office. #SDCC17 #EveryDayHer‚Ä¶
rt camgo great hearing johnchiangca tonight wehobhdemocrats gubernatorial campaign next year ,FALSE,0,,2017-07-21T03:56:37Z,FALSE,,888246306904317953,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",StonewallYDems,9,TRUE,FALSE,,,RT @CAM2Go: Great hearing from @JohnChiangCA tonight at the @WeHoBHDemocrats about his gubernatorial campaign next year! https://t.co/pnXq6‚Ä¶
rt johnchiangca superman vegetarian means super strength farmworkers sdcc everyday,FALSE,0,,2017-07-21T03:56:08Z,FALSE,,888246188566118401,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",melinda_amato,1,TRUE,FALSE,,,"RT @JohnChiangCA: Superman is a vegetarian, which means he wouldn't have super strength if it wasn't for our farmworkers. #SDCC17 #EveryDay‚Ä¶"
johnchiangca singlepayer john talk issues stand rpublicbanking,FALSE,1,JohnChiangCA,2017-07-21T02:53:27Z,FALSE,888230016269471746,888230410894823425,179615493,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",deepdishnation,0,FALSE,FALSE,,,"@JohnChiangCA what about #SinglePayer, john? talk about issues. where do stand on #rpublicbanking?"
rt ariasjo johnchiangca runwomenrun specific panel let know amp will check ,FALSE,0,,2017-07-21T01:08:19Z,FALSE,,888203953036345346,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Ravi_K_Bhatia,1,TRUE,FALSE,,,RT @arias_jo68: .@JohnChiangCA @runwomenrun are you at a specific panel? If so let me know &amp; I will check it out
rt ariasjo johnchiangca runwomenrun awesomeness,FALSE,0,,2017-07-21T01:08:15Z,FALSE,,888203937538617344,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Ravi_K_Bhatia,1,TRUE,FALSE,,,RT @arias_jo68: .@JohnChiangCA @runwomenrun Awesomeness!
johnchiangca runwomenrun awesomeness,FALSE,0,JohnChiangCA,2017-07-20T22:07:31Z,FALSE,888141727386619904,888158454803648512,179615493,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",arias_jo68,1,FALSE,FALSE,,,.@JohnChiangCA @runwomenrun Awesomeness!
rt garnerelly great hear johnchiangca states finances amp implications cahospitals thanks perspective ,FALSE,0,,2017-07-20T21:37:52Z,FALSE,,888150994474778624,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",amahan05,1,TRUE,FALSE,,,RT @GarnerElly: Great to hear from @JohnChiangCA on the state's finances &amp; implications for #CAhospitals. Thanks for the perspective! https‚Ä¶
rt thebondbuyer event info ca issuers johnchiangca bettyyeeforca senatormoorlach amp speak bondbuyer ca public finance http,FALSE,0,,2017-07-20T21:21:37Z,FALSE,,888146902922870784,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JohnChiangCA,2,TRUE,FALSE,,,RT @TheBondBuyer: Event Info: CA Issuers @JohnChiangCA @BettyYeeforCA @SenatorMoorlach &amp; more to speak at #bondbuyer CA Public Finance http‚Ä¶
johnchiangca runwomenrun specific panel let know amp will check ,FALSE,0,JohnChiangCA,2017-07-20T20:37:08Z,FALSE,888134240331677697,888135709919281152,179615493,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",arias_jo68,1,FALSE,FALSE,,,.@JohnChiangCA @runwomenrun are you at a specific panel? If so let me know &amp; I will check it out
rt johnchiangca runwomenrun making everyday heroes supporting women getting elected appointed office sdcc everydayher,FALSE,0,,2017-07-20T20:34:27Z,FALSE,,888135033046745088,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",arias_jo68,4,TRUE,FALSE,,,RT @JohnChiangCA: .@RunWomenRun is making everyday heroes by supporting women getting elected and appointed to office. #SDCC17 #EveryDayHer‚Ä¶
rt johnchiangca thoughts go affected wildfire youre area ,FALSE,0,,2017-07-20T19:17:52Z,FALSE,,888115762799329281,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MICHAELSBILBREY,4,TRUE,FALSE,,,"RT @JohnChiangCA: My thoughts go out to those affected by the wildfire. If you‚Äôre in the area: https://t.co/ipvUrR0U36
https://t.co/TwOQt38‚Ä¶"
hyperloop ca based let ny beat us mayorofla mayoredlee jerrybrowngov gavinnewsom antonioca ,FALSE,0,,2017-07-20T19:10:32Z,TRUE,,888113914088570880,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",_Duze,0,FALSE,FALSE,,,#Hyperloop is CA based! Don't let NY beat us to it! @MayorOfLA @mayoredlee @JerryBrownGov @GavinNewsom @antonio4ca‚Ä¶ https://t.co/AocjSSc1Kq
briancalle johnchiangca met like lot see going forward btwlong time ,FALSE,1,briancalle,2017-07-20T18:02:15Z,TRUE,888095993824030720,888096733036552192,15302965,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",latinostrategy,0,FALSE,FALSE,,,@briancalle @JohnChiangCA I met him too....like him a lot....let's see how he does going forward.  BTW....long time‚Ä¶ https://t.co/exxZhEN8Gb
rt johnchiangca beauty coast something everyone gets enjoy generations come joinjohn ,FALSE,0,,2017-07-20T18:00:45Z,FALSE,,888096354211254272,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CYDAPICaucus,7,TRUE,FALSE,,,RT @JohnChiangCA: The beauty of our coast should be something that everyone gets to enjoy for generations to come. #JoinJohn https://t.co/i‚Ä¶
great hearing california state treasurer johnchiangca last week btw really hickey ,FALSE,2,,2017-07-20T17:59:19Z,FALSE,,888095993824030720,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",briancalle,0,FALSE,FALSE,,,"Great hearing from California state treasurer, @JohnChiangCA last week! Btw, I really did have a hickeyÌ†ΩÌ∏Ä. https://t.co/fdcehgc2J8"
rt camgo great hearing johnchiangca tonight wehobhdemocrats gubernatorial campaign next year ,FALSE,0,,2017-07-20T17:38:48Z,FALSE,,888090828316356608,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Myrnastwit,9,TRUE,FALSE,,,RT @CAM2Go: Great hearing from @JohnChiangCA tonight at the @WeHoBHDemocrats about his gubernatorial campaign next year! https://t.co/pnXq6‚Ä¶
rt camgo great hearing johnchiangca tonight wehobhdemocrats gubernatorial campaign next year ,FALSE,0,,2017-07-20T16:50:45Z,FALSE,,888078736880320512,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JohnChiangCA,9,TRUE,FALSE,,,RT @CAM2Go: Great hearing from @JohnChiangCA tonight at the @WeHoBHDemocrats about his gubernatorial campaign next year! https://t.co/pnXq6‚Ä¶
johnchiangca one healthcare work adopt singlepayer healthcare system california,FALSE,0,JohnChiangCA,2017-07-20T16:50:27Z,FALSE,888078155814125568,888078660812496896,179615493,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Marv1nCal,0,FALSE,FALSE,,,@JohnChiangCA And one on healthcare: Would you work to adopt a single-payer healthcare system for California?
johnchiangca increase funding states affordable housing trust fund increase tax credit low income housing,FALSE,0,JohnChiangCA,2017-07-20T16:50:03Z,FALSE,888078155814125568,888078561969553411,179615493,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Marv1nCal,0,FALSE,FALSE,,,@JohnChiangCA Would you increase funding for the State's affordable housing trust fund and increase the tax credit for low income housing?
johnchiangca work repeal costa hawkins act,FALSE,0,JohnChiangCA,2017-07-20T16:49:52Z,FALSE,888078155814125568,888078517073723392,179615493,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Marv1nCal,0,FALSE,FALSE,,,@JohnChiangCA Would you work to repeal the Costa Hawkins Act?
johnchiangca emailed called campaign questions position affordable housing answer,FALSE,0,,2017-07-20T16:40:21Z,FALSE,,888076119185817600,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Marv1nCal,0,FALSE,FALSE,,,".@JohnChiangCA I emailed and called your campaign with questions about your position on affordable housing, why no answer?"
rt camgo great hearing johnchiangca tonight wehobhdemocrats gubernatorial campaign next year ,FALSE,0,,2017-07-20T16:17:52Z,FALSE,,888070463347318784,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BillWongLLC,9,TRUE,FALSE,,,RT @CAM2Go: Great hearing from @JohnChiangCA tonight at the @WeHoBHDemocrats about his gubernatorial campaign next year! https://t.co/pnXq6‚Ä¶
rt johnchiangca know apollo command center built efforts  downey ca thursdaythoughts ,FALSE,0,,2017-07-20T15:58:32Z,FALSE,,888065596188893185,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",obamamomma4hrc1,1,TRUE,FALSE,,,"RT @JohnChiangCA: Did you know the #Apollo11 command center was built by the efforts of 50,000 in Downey, CA. #ThursdayThoughts https://t.c‚Ä¶"
rt huntinstitute great see hkfellow johnchiangca giving focus education options ca edpolicy ed,FALSE,0,,2017-07-20T14:37:00Z,FALSE,,888045077079130112,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NicoleRJulian,2,TRUE,FALSE,,,RT @Hunt_Institute: Great to see our #HKFellow @JohnChiangCA giving focus to education options in #CA https://t.co/8wLYRAbRCs #EdPolicy #ed‚Ä¶
rt johnchiangca education powerful weapon can use change world nelson mandela mandeladay fightagainst,FALSE,0,,2017-07-20T04:49:01Z,FALSE,,887897105787797504,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SaMoCole,9,TRUE,FALSE,,,"RT @JohnChiangCA: ‚ÄúEducation is the most powerful weapon which you can use to change the world.‚Äù - Nelson Mandela
#MandelaDay #FightAgainst‚Ä¶"
rt johnchiangca federal government busy replanning replace obamacare wealthcare proactive ,FALSE,0,,2017-07-20T04:29:32Z,FALSE,,887892204915523584,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GioChavezCA,4,TRUE,FALSE,,,"RT @JohnChiangCA: While the federal government is busy replanning to replace Obamacare with their ‚Äúwealthcare‚Äù we‚Äôre being proactive.
https‚Ä¶"
rt camgo great hearing johnchiangca tonight wehobhdemocrats gubernatorial campaign next year ,FALSE,0,,2017-07-20T04:03:32Z,FALSE,,887885660454965248,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",justicedawning,9,TRUE,FALSE,,,RT @CAM2Go: Great hearing from @JohnChiangCA tonight at the @WeHoBHDemocrats about his gubernatorial campaign next year! https://t.co/pnXq6‚Ä¶
rt camgo great hearing johnchiangca tonight wehobhdemocrats gubernatorial campaign next year ,FALSE,0,,2017-07-20T04:00:25Z,FALSE,,887884879056191488,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WeHoBHDemocrats,9,TRUE,FALSE,,,RT @CAM2Go: Great hearing from @JohnChiangCA tonight at the @WeHoBHDemocrats about his gubernatorial campaign next year! https://t.co/pnXq6‚Ä¶
rt johnchiangca progressive can balance checkbook focus education job creation clean environment ,FALSE,0,,2017-07-20T03:32:11Z,FALSE,,887877772537810944,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",KerithDilley,21,TRUE,FALSE,,,"RT @JohnChiangCA: I'm a progressive that can balance a checkbook. My focus is education, job creation and a clean environment. https://t.co‚Ä¶"
rt camgo great hearing johnchiangca tonight wehobhdemocrats gubernatorial campaign next year ,FALSE,0,,2017-07-20T03:24:22Z,FALSE,,887875806101291008,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",KarenOcamb,9,TRUE,FALSE,,,RT @CAM2Go: Great hearing from @JohnChiangCA tonight at the @WeHoBHDemocrats about his gubernatorial campaign next year! https://t.co/pnXq6‚Ä¶
rt camgo great hearing johnchiangca tonight wehobhdemocrats gubernatorial campaign next year ,FALSE,0,,2017-07-20T03:23:16Z,FALSE,,887875526647361536,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ChrisBowenWeHo,9,TRUE,FALSE,,,RT @CAM2Go: Great hearing from @JohnChiangCA tonight at the @WeHoBHDemocrats about his gubernatorial campaign next year! https://t.co/pnXq6‚Ä¶
great hearing johnchiangca tonight wehobhdemocrats gubernatorial campaign next year ,FALSE,14,,2017-07-20T03:20:19Z,FALSE,,887874787103481856,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CAM2Go,9,FALSE,FALSE,,,Great hearing from @JohnChiangCA tonight at the @WeHoBHDemocrats about his gubernatorial campaign next year! https://t.co/pnXq6c0B4N
rt huntinstitute great see hkfellow johnchiangca giving focus education options ca edpolicy ed,FALSE,0,,2017-07-19T23:32:50Z,FALSE,,887817536280166401,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jsiddiqi7,2,TRUE,FALSE,,,RT @Hunt_Institute: Great to see our #HKFellow @JohnChiangCA giving focus to education options in #CA https://t.co/8wLYRAbRCs #EdPolicy #ed‚Ä¶
johnchiangca inland ruining landscape windmills work,FALSE,0,JohnChiangCA,2017-07-19T21:15:04Z,FALSE,887144350936834048,887782867220144128,179615493,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",TeamTitan01,0,FALSE,FALSE,,,@JohnChiangCA What about inland you're ruining the landscape with all the windmills that don't work.
rt thebondbuyer event info ca issuers johnchiangca bettyyeeforca senatormoorlach amp speak bondbuyer ca public finance http,FALSE,0,,2017-07-19T19:02:51Z,FALSE,,887749593349279744,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",BettyYeeforCA,2,TRUE,FALSE,,,RT @TheBondBuyer: Event Info: CA Issuers @JohnChiangCA @BettyYeeforCA @SenatorMoorlach &amp; more to speak at #bondbuyer CA Public Finance http‚Ä¶
johnchiangca russiancollusion,FALSE,0,JohnChiangCA,2017-07-19T19:01:52Z,FALSE,,887749347231768576,179615493,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",dlawre1,0,FALSE,FALSE,,,@JohnChiangCA https://t.co/TVBpzkcj2I #RussianCollusion
