status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys 
10128918116_10154788328818117,"Stop #1 today: getting out the vote with Scott Wiener, David Chiu and Ahsha Safaí!",Timeline Photos,photo,https://www.facebook.com/GavinNewsom/photos/a.75229533116.73338.10128918116/10154788328818117/?type=3,2016-11-05 14:17:02,186,123,3,170,12,1,1,0,2
10128918116_10154787643248117,"Let's show them that they're right -- and that the NRA no longer controls this nation's laws.  #Yeson63

""If the measures in California and other states do well on Tuesday, that may be a sign that the national tide has truly shifted. And it may encourage Congress to move forward on the federal laws needed to combat a public health disaster that takes more than 30,000 lives a year.""",The Revival of Gun Controls Out West,link,http://mobile.nytimes.com/2016/11/05/opinion/the-revival-of-gun-controls-out-west.html?_r=0&referer,2016-11-05 09:47:52,309,136,21,286,15,0,0,0,8
10128918116_10154786148523117,Let's do this on Tuesday.,Timeline Photos,photo,https://www.facebook.com/GavinNewsom/photos/a.75229533116.73338.10128918116/10154786148523117/?type=3,2016-11-04 20:55:41,6150,279,1039,5565,563,3,7,1,11
10128918116_10154786135263117,"“Mrs Clinton is a self-confessed incrementalist. She believes in the power of small changes compounded over time to bring about larger ones. An inability to sound as if she is offering an overnight transformation is one of the things that makes her a bad campaigner…
To hope that any good can come from Mr Trump’s wrecking job reflects a narcissistic belief that compromise in politics is a dirty word and a foolhardy confidence that, after a spell of chaos and demolition, you can magically unite the nation and fix what is wrong…
Herding bills through Congress to the point of signing requires a tolerance for patient negotiating and a command of sleep-inducing detail. Though it has been hard to hear above the demand to “lock her up”, Mrs Clinton has campaigned for an open, optimistic country. She can take heart from the fact that, outside Washington, there is more bipartisanship and problem-solving than most Americans realise, and from the fact that popular pessimism has far overshot reality. Around 80% of Trump supporters say that, for people like them, America is worse than it was 50 years ago. That is false: half a century ago 6m households lacked a flushing lavatory. It is also a most un-American way to see the world. The time is ripe for a rebound.”",America’s best hope,link,http://www.economist.com/news/leaders/21709540-why-we-would-cast-our-hypothetical-vote-hillary-clinton-americas-best-hope,2016-11-04 20:49:01,2784,156,455,2564,206,3,3,5,3
10128918116_10154785891443117,Do you have a voting plan? Make sure you do your research and know where to go on Tuesday! Find your polling location here:,Find Your Polling Place | California Secretary of State,link,http://www.sos.ca.gov/elections/polling-place/,2016-11-04 19:07:32,208,104,39,202,6,0,0,0,0
10128918116_10154784808748117,THIS. Neil Patrick Harris singing Paul Ryan's sad love to song to America is...hilarious!,,video,https://www.facebook.com/GavinNewsom/videos/10154784808748117/,2016-11-04 12:12:04,1650,144,634,1059,123,10,448,9,1
10128918116_10154784581913117,"David Duke is truly a deplorable human being that exudes racism and hatred. However, calls for violence like this -- saying that he ""deserves a bullet"" -- is not how a democracy with checks and balances and a 3 branch system of government is run. These kinds of remarks invite chaos and reflect that of a dictatorship. They challenge our law enforcement, court system, and our nation.",Eric Trump: David Duke 'deserves a bullet',link,http://www.cnn.com/2016/11/03/politics/eric-trump-on-david-duke/index.html,2016-11-04 10:47:47,1507,269,241,1014,6,223,14,42,208
10128918116_10154782675683117,"Chris Pine hits the nail on the head! If Congress was your co-worker this is absolutely what it would be like. And remember ""who's boss"" on November 8th!",If Congress Was Your Co-Worker,video,https://www.facebook.com/GavinNewsom/videos/10154782675683117/,2016-11-03 19:56:25,8444,437,15326,6345,859,20,1204,9,7
10128918116_10154782492038117,This is awesome!,EMILY's List,video,https://www.facebook.com/emilyslist/videos/10154576561482435/,2016-11-03 18:14:38,1876,72,0,1427,429,2,16,1,1
10128918116_10154778335183117,Friendly reminder! ✔️🗓🗳,Timeline Photos,photo,https://www.facebook.com/GavinNewsom/photos/a.75229533116.73338.10128918116/10154778335183117/?type=3,2016-11-02 13:17:02,22406,392,11824,19272,1609,19,1483,9,14
10128918116_10154777999253117,"This shouldn't be the world we still live in today. We have fought so hard for progress, we cannot turn our backs on it now.",Black Mississippi Church Burned And Vandalized With 'Vote Trump',link,http://www.huffingtonpost.com/entry/mississippi-church-burned-vandalized-trump_us_5819ef95e4b01f610e393372,2016-11-02 11:17:43,8023,681,3884,2874,32,138,1,1947,3031
10128918116_10154777816128117,"This is what Donald Trump's latest paper that endorsed him reads. This is vehemently wrong and disgusting. Despite the campaign condemning this paper, it is not a mystery why Trump's campaign that touts hatred and racism continually attracts endorsements from people like David Duke and this paper. 

""While Trump wants to make America great again, we have to ask ourselves, 'What made America great in the first place?'"" the endorsement reads, according to the Washington Post. ""The short answer to that is simple. America was great not because of what our forefathers did – but because of who our forefathers were. America was founded as a White Christian Republic. And as a White Christian Republic it became great.""",KKK Paper Endorses Trump; Campaign Calls Outlet 'Repulsive',link,http://www.npr.org/2016/11/02/500352353/kkk-paper-endorses-trump-campaign-calls-outlet-repulsive?utm_source=twitter.com&utm_campaign=politics&utm_medium=social&utm_term=nprnews,2016-11-02 10:11:00,1375,181,399,637,3,137,22,58,518
10128918116_10154775505413117,7 days to go. Let's not forget who Trump is: A person who is starved for power and idolizes people like Vladimir Putin -- dictators. Trump has no shame. He will continue to lie and con his way to the top - unless we stop him.,Trump on Putin,video,https://www.facebook.com/GavinNewsom/videos/10154775505413117/,2016-11-01 17:14:31,6100,597,1955,5069,63,144,20,59,745
10128918116_10154772188653117,"8 days out and we still don't know how this man handles his own finances -- yet we are willing to hand him control over our entire nation's budget? Release your tax returns to the American people Donald J. Trump!

New NYT report shows that Trump’s tax avoidance maneuver, conjured from ambiguous provisions of highly technical tax court rulings, clearly pushed the edge of the envelope of what tax laws permitted at the time.",Donald Trump Used Legally Dubious Method to Avoid Paying Taxes,link,http://nyti.ms/2dWyinN,2016-10-31 20:27:39,2610,276,644,1885,22,87,10,14,592
10128918116_10154771585408117,"Donald Trump has a long, troubling history of destroying and hiding important documents in lawsuits, but he thinks Hillary Clinton’s the one who should be going to jail....

TRUMP’S USE OF DECEPTION and untruthful affidavits, as well as the hiding or improper destruction of documents, dates back to at least 1973, when the Republican nominee, his father and their real estate company battled the federal government over civil charges that they refused to rent apartments to African-Americans. The Trump strategy was simple: deny, impede and delay, while destroying documents the court had ordered them to hand over.",Donald Trump's companies destroyed or hid documents in defiance of court orders,link,http://www.newsweek.com/2016/11/11/donald-trump-companies-destroyed-emails-documents-515120.html,2016-10-31 16:39:08,6022,471,2771,4272,36,271,38,43,1362
10128918116_10154762471883117,"“You do know you just attacked a Gold Star family?” one adviser warned Trump.

Trump didn’t know what a Gold Star family was: “What’s that?” he asked.

Fascinating and worthwhile read that dives into the effects of Trump's ego on the nation, his campaign, and his company in the final days.","The Final Days of Trump’s Unmanageable, Unrepentant, and Unprecedented Campaign",link,http://nymag.com/daily/intelligencer/2016/10/trump-campaign-final-days.html,2016-10-29 11:23:22,4846,458,2293,3347,32,473,102,96,796
10128918116_10154759219683117,Spent some time yesterday getting out the vote with Ro Khanna for U.S. Congress at DeAnza College!,Timeline Photos,photo,https://www.facebook.com/GavinNewsom/photos/a.75229533116.73338.10128918116/10154759219683117/?type=3,2016-10-28 14:38:44,192,62,4,176,6,3,0,2,5
10128918116_10154755815348117,The San Diego Union Tribune agrees: We can no longer accept the status quo when it comes to marijuana policy in CA. Yes on 64 - The Adult Use of Marijuana Act - Prop 64.,Yes on Prop. 64: California should legalize marijuana,link,http://www.sandiegouniontribune.com/opinion/endorsements/sd-yes-prop-64-legalize-recreational-marijuana-20161026-story.html,2016-10-27 13:12:43,1541,169,164,1426,87,2,1,0,25
10128918116_10154753337133117,At UC Berkeley today talking about what's on the ballot this November and the importance of your vote. We all have agency and can help produce change for the better by voting on November 8th. Always so much fun talking with these students!,Timeline Photos,photo,https://www.facebook.com/GavinNewsom/photos/a.75229533116.73338.10128918116/10154753337133117/?type=3,2016-10-26 19:01:59,382,68,7,363,18,0,0,0,1
10128918116_10154752871008117,"The GOP Party is splintering beyond repair. Joe Walsh is a former GOP Congressman. In his 1996 Congressional race, Walsh's platform included abortion rights and gun control. Now....he tweets this.",Timeline Photos,photo,https://www.facebook.com/GavinNewsom/photos/a.75229533116.73338.10128918116/10154752871008117/?type=3,2016-10-26 15:38:51,968,431,119,229,2,184,25,35,493
10128918116_10154752292878117,"Secretary of Defense Ash Carter has acted where Congress has failed to and has halted demands for veterans' repayments. Our service men and women, who have served our country bravely, should not have to take on a debt due to our military recruiters' faults. Thank you, Secretary Carter for promising to right this wrong.",Statement from Secretary of Defense Ash Carter on California National,link,http://www.defense.gov/News/News-Releases/News-Release-View/Article/986965/statement-from-secretary-of-defense-ash-carter-on-california-national-guard-bon,2016-10-26 12:04:00,1498,56,175,1403,89,4,0,0,2
10128918116_10154752182303117,"Happy birthday to the future President of the United States  -- a woman of intelligence, strength, experience, wisdom and courage -- Hillary Clinton! Grateful for your friendship and advice through the years.",Timeline Photos,photo,https://www.facebook.com/GavinNewsom/photos/a.75229533116.73338.10128918116/10154752182303117/?type=3,2016-10-26 11:20:47,6041,181,164,5504,509,2,13,2,11
10128918116_10154748871608117,Mic (phone) drop!,Obama Mean Tweets on Jimmy Kimmel Live,video,https://www.facebook.com/GavinNewsom/videos/10154748871608117/,2016-10-25 11:52:28,2447,103,462,1704,334,4,402,1,2
10128918116_10154748867233117,"This is more than a little ironic....

Alarmed by Donald J. Trump’s record of filing lawsuits to punish and silence his critics, a committee of media lawyers at the American Bar Association commissioned a report on Mr. Trump’s litigation history. The report concluded that Mr. Trump was a “libel bully” who had filed many meritless suits attacking his opponents and had never won in court.

But the bar association refused to publish the report, citing “the risk of the A.B.A. being sued by Mr. Trump.”","Fearing Trump, Bar Association Stifles Report Calling Him a ‘Libel Bully’",link,http://www.nytimes.com/2016/10/25/us/politics/donald-trump-lawsuits-american-bar-association.html?smid=tw-share&_r=1&referer,2016-10-25 10:38:25,1640,135,432,1006,8,257,113,17,239
10128918116_10154748752128117,"Must read: Powerful op ed by Cruz's former Communications Director about how the GOP enabled and empowered Trump -- allowing him to be where he is today, and leaving women behind in the process.",One GOP woman wonders why the men in her party won’t defend her,link,https://www.washingtonpost.com/news/powerpost/wp/2016/10/25/carpenter-op-ed/,2016-10-25 09:38:47,2571,163,675,2213,37,168,18,105,30
10128918116_10154746817768117,"Is this the real reason why Trump has been claiming the media is unfair, biased, and helping rig the election? Not because he believes it, but because he wants buy in and viewership for the future Trump TV? Nothing says fair un-biased media like encouraging your voters to only trust one news source.",Trump’s Campaign Is Launching a Nightly News Show on Facebook,link,https://www.wired.com/2016/10/trumps-campaign-launching-nightly-news-show-facebook/,2016-10-24 18:14:05,1315,267,258,727,10,136,288,19,135
10128918116_10154746295183117,"Our servicemen and women were given enlistment bonuses to risk their lives for our nation. Congress must honor that agreement.
 
Nancy Pelosi and Kevin McCarthy have, despite this hyper-partisan election climate, both committed to fixing this broken promise. 

But the silence from Mitch McConnell and Paul Ryan is deafening. Leaders should lead. 

And until Congress acts, the Pentagon must hit pause on its program to collect “repayments”.",Lawmakers condemn Pentagon push to make California veterans pay back enlistment bonuses,link,http://www.latimes.com/nation/la-na-calif-guard-bonus-20161023-snap-story.html,2016-10-24 15:28:24,3285,308,1230,2368,27,113,3,72,702
10128918116_10154742811738117,TOMORROW is the deadline to register to vote! Make sure your info is up to date and register here: registertovote.ca.gov,Register to Vote,link,http://registertovote.ca.gov/,2016-10-23 13:57:21,1075,70,860,1039,34,1,1,0,0
10128918116_10154738516078117,"Rigged, rigged, rigged. IT'S ALL RIGGED!",Donald Trump’s master list of Everything That’s Rigged,link,https://www.washingtonpost.com/blogs/compost/wp/2016/10/21/donald-trumps-master-list-of-everything-thats-rigged/?postshare=1811477148172412&tid=ss_tw-bottom,2016-10-22 10:27:36,1595,171,177,968,14,29,569,6,9
10128918116_10154736413653117,Gabby Giffords has dedicated her life to fighting gun violence across our nation. We are honored to have her support as we work to reduce gun violence in California by passing Prop. 63!,Timeline Photos,photo,https://www.facebook.com/GavinNewsom/photos/a.75229533116.73338.10128918116/10154736413653117/?type=3,2016-10-21 19:09:52,2091,213,193,1877,169,3,4,1,37
10128918116_10154736303868117,"Hope you'll read my op ed in the OC Register about why a Yes vote on Prop 63 is so important. 

Americans are now 25 times more likely to be murdered with a gun than people in other developed countries, and on average 91 people are shot and killed every day in the U.S. That’s why I co-authored Proposition 63, the Safety for All Act, which will help save countless lives....",Guest commentary: Prevent gun violence by voting for Proposition 63,link,http://www.ocregister.com/articles/gun-732826-california-day.html,2016-10-21 18:07:30,263,98,22,236,13,1,2,0,11
10128918116_10154736054693117,So good! 😂,Timeline Photos,photo,https://www.facebook.com/GavinNewsom/photos/a.75229533116.73338.10128918116/10154736054693117/?type=3,2016-10-21 16:42:05,3065,90,639,2212,117,0,735,1,0
10128918116_10154735284553117,"A father of a U.S. soldier, who rushed a suicide bomber in Iraq and gave his life to save his entire unit, should never have to ask if his son would have a place in America just because he is Muslim.",Captain Khan,video,https://www.facebook.com/GavinNewsom/videos/10154735284553117/,2016-10-21 12:12:09,3149,112,628,2236,294,8,2,597,12
10128918116_10154732686533117,Happy birthday Kamala Harris! Thank you for being such a strong and fearless leader for California!,,status,,2016-10-20 16:53:17,667,24,4,640,22,0,4,0,1
10128918116_10154732393668117,"So much is at stake this election. One thing we should be able to come together around is ending the gun violence epidemic that has come to exist in America. 

Too many lives have been ruined by gun violence for us to passively wait for change. I'm sick and tired of the NRA blocking important legislation, and elected officials allowing their special interests to dominate our legislative bodies. 

Change is coming, and it's coming from the bottom up. Local politics matters, and we are proving that here in California. It's time to stand up to the NRA and let them know that they can't buy their way into our laws any more. Share this video, spread the word, and vote Yes on Prop 63 to help reduce gun violence!",Yes On Prop 63,video,https://www.facebook.com/GavinNewsom/videos/10154732393668117/,2016-10-20 15:48:36,609,291,108,517,34,0,3,31,24
10128918116_10154731997618117,"It is easy, now, to assume her victory was assured, to read Trump’s collapse as inevitable. But remember that he triumphed over a talented, 17-person Republican field in debate after debate to win the primary — one-on-one contests are unique, it’s true, but there was no particular reason to think Trump couldn’t use his bullying, blustering showmanship to take over the stage and expose Clinton as inauthentic and out of touch. The reason he didn’t is because she never let him.",Hillary Clinton’s 3 debate performances left the Trump campaign in ruins,link,http://www.vox.com/policy-and-politics/2016/10/19/13340828/hillary-clinton-debate-trump-won,2016-10-20 13:07:34,3910,292,308,3558,288,10,48,1,5
10128918116_10154729756143117,"Tonight, Donald Trump painted a frightening picture of America troubled by a rocky democracy, racism, misogyny and hate. This picture of America is not true. America is already great. On November 8th let's vote for candidates down the ballot who will bring our nation together and push for economic and social equality for all. As Hillary Clinton said tonight, we need everyone for this country to continue to progress and make life better. We need to stand up against Trump's nightmare portrait of America and vote for choice, progress, equality and hope. #ImWithHer",,status,,2016-10-19 21:39:47,5604,217,430,5178,361,7,7,30,21
10128918116_10154729271818117,"As we head into the final debate tonight, it's important to remember who is listening and watching: our children. Our sons and daughters are hearing and learning from what Donald Trump is saying. They are learning from the misogyny, bigotry and xenophobia that is pushed by him on the campaign trail every day. Now more than ever, it's important we realize what it truly means to ""be a man"" in America. Proud of my wife, Jen, and the work The Mask You Live In is doing to remind everyone what we need to teach our boys.",The Mask You Live In,video,https://www.facebook.com/TheMaskYouLiveIn/videos/975374672574981/,2016-10-19 17:55:44,964,67,0,861,52,3,3,37,8
10128918116_10154729197913117,"Trump is in fact the logical extension of toxic masculinity and ambient misogyny. He is the logical extension of rampant racism. He is the logical extension of wealth worship. He is the logical extension of pervasive anti-intellectualism.

Trump is the logical extension of the worst of America... Republicans sowed intolerance and in its shadow, Trump sprang up like toxic fungi.","Donald Trump, the Worst of America",link,http://www.nytimes.com/2016/10/17/opinion/donald-trump-the-worst-of-america.html,2016-10-19 17:13:52,10323,601,2888,9415,484,156,68,88,112
10128918116_10154729048008117,"""I think we are having a very important debate in this country about background checks on guns, but a gun has never killed anybody, unless it’s used as a blunt instrument...A gun needs a component — and that’s the ammunition — to be deadly. And the reality is today anyone can buy ammunition anywhere. There’s no licensing requirements to buy ammunition.  … Any local grocery store, liquor store, can legally sell unlimited rounds of ammunition. You can get truckloads of ammunition sent to your doorstep online. There’s no background checks for the people selling them and there’s no background checks for the people purchasing them.""","Ballot Measure Seeks to Regulate Ammunition Sales, Take Guns from Felons",link,https://ww2.kqed.org/news/2016/10/19/ballot-measure-seeks-to-regulate-ammunition-sales-take-guns-from-felons/,2016-10-19 16:29:33,460,178,34,399,20,4,3,3,31
10128918116_10154725092503117,"Thanks, Canada, for the positive vibes and this neighborly reminder that America is already great! #tellamericaitsgreat",Tell America It's Great,video,https://www.facebook.com/GavinNewsom/videos/10154725092503117/,2016-10-18 15:36:19,6403,517,4767,5051,1279,6,62,4,1
10128918116_10154724817758117,"Thank you JAY Z for your strong voice for social justice & co-creating this new Yes on 64 - The Adult Use of Marijuana Act - Prop 64 video. 

Today, marijuana is easily accessible, the black market is thriving and criminalization is disproportionately falling on communities of color, ruining thousands of young lives and wasting tens of millions of taxpayer dollars annually. Even President Obama has said that moderate use of marijuana is no more harmful than alcohol for otherwise healthy adults.

By legalizing marijuana use, we can regulate marijuana use. We can reduce consumption just like we’ve done with tobacco. We can keep it out of the hands of minors with the strictest child safeguards in the nation and unprecedented new funding for youth education, prevention and treatment programs. 

We can help put an end to this failed war on drugs. We can do that, or we can stick with the failed status quo for another four years. I think Californians can do better.",Jay Z - The War on Drugs,video,https://www.facebook.com/GavinNewsom/videos/10154724817758117/,2016-10-18 14:15:29,385,48,88,363,15,3,0,2,2
10128918116_10154721744798117,This isn't the first time Donald Trump has blamed others when he's losing and claimed the system is rigged. His outcry around the Emmys in 2012 sounds oddly familiar....,Timeline Photos,photo,https://www.facebook.com/GavinNewsom/photos/a.75229533116.73338.10128918116/10154721744798117/?type=3,2016-10-17 18:12:47,4600,483,1400,2771,33,82,1570,29,115
10128918116_10154721543428117,"Now the reason why Donald Trump bragged about sexual assault is that he was ""egged on""? If Trump can't stand up to Billy Bush, how can he EVER handle the pressures of the Oval Office? This is basically a confession that Donald Trump is not fit for the Presidency.",Melania Trump: Donald Trump was 'egged on' into 'boy talk',link,http://www.cnn.com/2016/10/17/politics/melania-trump-interview/index.html,2016-10-17 16:44:04,8338,1069,1103,6377,170,303,1249,46,193
10128918116_10154721255483117,"More than ever, we need the contributions of every Ameri­can—and every Ameri­can immigrant—to power our next era of growth. But the economic argument for inclusion is not the most fundamental one. Immigrants have not only made our society wealthier and more productive but also more decent. They have enhanced our national character and made us more ethical people. For America, this is our iden­tity crisis: How a society treats immigrants is a great test of its decency, and we are failing. Immigrants, with their hopes and energies, should be seen not as threats but as blessings. - Laurene Powell Jobs",Immigrants Fuel Innovation. Let’s Not Waste Their Potential,link,https://www.wired.com/2016/10/immigrants-fuel-innovation-lets-not-waste-potential/,2016-10-17 15:09:55,548,46,55,510,33,0,0,4,1
10128918116_10154720547488117,"Donald Trump's rhetoric surrounding our electoral system is not just wrong, it's dangerous. He was fine with the system when he wins the primary, but now that the idea of losing is an actual possibility, he is preemptively claiming precinct-level fraud. The language he is using is not only unambiguously racist, it's absurd, ludicrous, and pathetic. 

I shared my thoughts with the NY Times this weekend about it:",Officials Fight Donald Trump’s Claims of a Rigged Vote,link,http://www.nytimes.com/2016/10/17/us/politics/donald-trump-election-rigging.html?_r=0,2016-10-17 11:20:43,2020,222,431,1689,25,23,38,16,229
10128918116_10154716808668117,...We recommend voting yes on Proposition 63. It is sensible gun control that a Legislature hounded by the National Rifle Association has shown it can’t provide. #SafetyforAll,Editorial: Prop. 63 offers sensible gun control protections,link,http://www.mercurynews.com/2016/10/14/editorial-prop-63-offers-sensible-gun-control-protections/,2016-10-16 11:51:21,770,175,72,706,37,1,1,0,25
10128918116_10154708493358117,"This is the most important election of our lifetime. Please, If you haven't already, register to vote here: http://registertovote.ca.gov//",Michelle Obama in New Hampshire,video,https://www.facebook.com/GavinNewsom/videos/10154708493358117/,2016-10-14 11:01:46,3352,218,937,2808,501,21,6,4,12
10128918116_10154705709393117,"It would have been a disservice not just to our readers but to democracy itself to silence their voices. We did what the law allows: We published newsworthy information about a subject of deep public concern. If Mr. Trump disagrees, if he believes that American citizens had no right to hear what these women had to say and that the law of this country forces us and those who would dare to criticize him to stand silent or be punished, we welcome the opportunity to have a court set him straight. -- NY Times",Read the New York Times’ response to Donald Trump’s lawyers,link,http://documents.latimes.com/read-new-york-times-response-donald-trumps-lawyers/,2016-10-13 17:24:59,8984,393,1367,7617,1049,40,254,6,18
10128918116_10154705069778117,"First Lady Michelle Obama is right. This goes far beyond politics and campaigning. This is about basic human decency. This is about the way you treat others. This is about how Donald Trump doesn't seem to view women as people, but rather objects that are there for his enjoyment and pleasure. It is disgusting, demeaning, despicable, and can NOT be ignored.",Michelle Obama denounces Trump for 'bragging about sexually assaulting women',link,http://www.cnn.com/2016/10/13/politics/michelle-obama-donald-trump-election-2016/index.html,2016-10-13 14:06:29,7760,268,728,6828,811,14,8,9,90
10128918116_10154704685068117,"""In the gloom and ugliness of this political season, one encouraging truth is often overlooked: There is a well-qualified, well-prepared candidate on the ballot. Hillary Clinton has the potential to be an excellent president of the United States, and we endorse her without hesitation.""",Hillary Clinton for president,link,https://www.washingtonpost.com/opinions/hillary-clinton-for-president/2016/10/12/665f9698-8caf-11e6-bf8a-3d26847eeed4_story.html?utm_term=.443fe3a57823,2016-10-13 11:22:59,4650,165,491,4230,380,6,28,1,5
10128918116_10154702320058117,"The interview in which Donald Trump says ""putting a wife to work is a very dangerous thing"", the ""fun is over"" for him once ""he's created a star"" (referring to his wives), and that he goes ""through the roof"" when dinner isn't made for him.  The way this man treats, thinks, and acts around women is completely disgusting, appalling, and unacceptable. He is a minsogynst, indecent, sick man who is unfit for the Presidency.",Donald Trump - 1994,video,https://www.facebook.com/GavinNewsom/videos/10154702320058117/,2016-10-12 20:00:56,4392,420,1205,2823,38,278,37,63,1153
10128918116_10154701816253117,"To those celebrating Yom Kippur, wishing you a meaningful day of reflection and an easy fast. G'mar Hatima Tova.",,status,,2016-10-12 16:26:35,718,34,31,684,34,0,0,0,0
10128918116_10154699320373117,"There is a humanitarian catastrophe happening in Syria, with too many children dying and too many families being torn apart by tragedy. We will be seeing the results of what is happening now for years to come, which is all the more reason why we need our next  President to be strong, able, and knowledgable. One who has had experience in foreign policy, negotiating treaties, and working with other countries to create peace and prosperity. But we also cannot stand idly by as this catastrophe continues to progress. Voice your concerns. Write to your legislators, post on your social media, talk to your friends, families, and acquaintances. Another life should not be taken by this violence.",On the Bombing of Aleppo,link,http://www.nybooks.com/articles/2016/11/10/on-bombing-aleppo/,2016-10-11 19:37:24,914,114,133,522,8,4,0,316,64
10128918116_10154698204623117,“I raise up my voice ― not so I can shout but so that those without a voice can be heard...we cannot succeed when half of us are held back.” ― Malala Yousafzai #DayoftheGirl,,status,,2016-10-11 10:52:15,1976,69,137,1751,224,0,1,0,0
10128918116_10154695735758117,"The NRA's Wayne LaPierre says that they are ""unflinching"" and ""unafraid"" yet he is unwilling to debate me during his visit to California. Co-sign my letter and ask Mr. Wayne LaPierre, the CEO and public face of the NRA, to come and debate me. 

Let's have a real conversation about gun violence prevention: http://bit.ly/2dLbzqN",Timeline Photos,photo,https://www.facebook.com/GavinNewsom/photos/a.75229533116.73338.10128918116/10154695735758117/?type=3,2016-10-10 16:28:34,871,187,47,781,30,23,16,1,20
10128918116_10154695357178117,"This was not ""locker room talk."" This was describing a case of sexual assault and giving yourself a free pass because of your wealth and fame. Words matter, and by acting dismissive about this you are sending a message to the boys, girls, women, and men across our nation that sexual assault and objectifying women is OK.",Locker Room Talk?,video,https://www.facebook.com/GavinNewsom/videos/10154695357178117/,2016-10-10 14:26:01,4825,506,1131,3874,102,31,25,42,751
10128918116_10154695238633117,"""He lied about a sex tape.

He lied about his lies about ‘birtherism.’

He lied about the growth rate of the American economy.

He lied about the state of the job market.

He lied about the trade deficit.

He lied about tax rates.

He lied about his own position on the Iraq War, again.

He lied about ISIS.

He lied about the Benghazi attack.

He lied about the war in Syria.

He lied about Syrian refugees.

He lied about Russia’s hacking.

He lied about the San Bernardino terrorist attack.

He lied about Hillary Clinton’s tax plan.

He lied about her health care plan.

He lied about her immigration plan.

He lied about her email deletion.

He lied about Obamacare, more than once.

He lied about the rape of a 12-year-old girl.

He lied about his history of groping women without their consent.""","Trump’s Second Debate, in Brief",link,http://www.nytimes.com/2016/10/10/opinion/campaign-stops/trumps-second-debate-in-brief.html?smid=tw-share,2016-10-10 13:35:25,6226,384,1540,5218,140,66,54,37,711
10128918116_10154692074688117,"Yesterday, Palm Springs lost two brave heroes, police officers Jose Gilbert “Gil” Vega and Lesley Zerebny. Vega was a 35-year veteran who was going to retire in December, and Zerebny, who was 27 years old, had just given birth four months ago to a baby girl. Your lives were tragically cut short. Our thoughts are with your families and loved ones during this difficult time. Rest In Peace.",Timeline Photos,photo,https://www.facebook.com/GavinNewsom/photos/a.75229533116.73338.10128918116/10154692074688117/?type=3,2016-10-09 13:06:40,1676,68,89,644,25,1,0,963,43
10128918116_10154689499118117,"I also have daughters, and I want to protect them from every bad thing in this world, but it doesn't take being a father or a mother to understand basic humanity before it's politically expedient. 

While I'm glad these GOP leaders are finally coming to their senses about Trump, he has been saying terrible and demeaning things for a very long time. He has called women ""pigs"" and ""dogs"", he has referred to Mexicans as ""rapists"" and has said African Americans are ""living in hell."" This man has no respect for anything or anyone but his own ego. He is completely unfit to be President, and has been since day 1 of this race. Yet only now do these GOP ""leaders"" renounce him as ""husbands and fathers"". You should have opened your eyes to who Donald Trump is much earlier. Shame on you.",,status,,2016-10-08 16:41:13,11603,464,1027,10714,651,15,11,20,192
10128918116_10154686638863117,"I couldn't even finish watching this video. This language is beyond un-presidential. It is sick, disgusting, offensive and appalling. This type of language not only objectifies women, it moves our society backward. It promotes inequality, it promotes fear, it promotes misogyny, and it promotes a kind of country that we are not. On November 8th, please, go vote.",Trump recorded having extremely lewd conversation about women in 2005,link,https://www.washingtonpost.com/politics/trump-recorded-having-extremely-lewd-conversation-about-women-in-2005/2016/10/07/3b9ce776-8cb4-11e6-bf8a-3d26847eeed4_story.html?postshare=6881475872108834&tid=ss_tw,2016-10-07 17:32:13,11584,1284,2517,7920,120,612,59,135,2738
10128918116_10154685833578117,"Is this what Donald Trump's ""law and order"" looks like?

""He has learned nothing from misjudging the Central Park Five. After New York City reached a $41 million settlement in 2014 with the five wrongly convicted men — they were now men, after all — Trump published an op-ed full of disgust, again in the Daily News. He wrote that it was “ridiculous” that the city offered a settlement, and that “settling doesn’t mean innocence.” Even after their exoneration, either Trump still believed they were guilty or he couldn’t take being so wrong. Actually, it might be the one position on which he’s been consistent since then.""",The Central Park Five Ad Told Us Who Donald Trump Really Is,link,http://www.mtv.com/news/2922644/the-central-park-five-ad-told-us-who-donald-trump-really-is/?utm_content=buffer0e427&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,2016-10-07 12:58:28,2030,157,669,1231,14,55,9,107,614
10128918116_10154685599013117,"Last night I went from Greenbuild's  International Conference, to speaking at LA's historic First AME Church. From climate control to criminal justice reform, I'm overwhelmed by the inspiring people in California working to better this state. And as we like to say, as California goes, so goes the Nation.",Photos from Gavin Newsom's post,photo,https://www.facebook.com/GavinNewsom/photos/a.10152060457383117.1073741826.10128918116/10154685586668117/?type=3,2016-10-07 11:02:29,293,24,4,270,21,2,0,0,0
