status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
22930503694_10155394916308695,ICYMI: Proud to announce that I've received the endorsement of the hardworking men and women at the Northern California Carpenters Regional Council.,John Chiang for Governor 2018,video,https://www.facebook.com/johnchiangforgovernor2018/videos/10155391708868695/,2017-06-08 12:08:34,73,1,0,69,3,1,0,0,0
22930503694_10155393086003695,"""While our national political climate is toxic and being overtaken with the pursuit of a cruel and reactionary agenda, California is still proudly taking a different road. One of compassion, progress and fiscal responsibility. 
 
As I run for Governor, I will be traveling throughout the state to discuss our common concerns and shared dreams. “-JC",,status,,2017-06-07 21:55:22,93,6,10,88,3,1,0,0,1
22930503694_10155393083138695,We launched our statewide tour of California this week! I’m spending the summer traveling from county to county to hear concerns and share my vision of a different road for California.  -JC #JoinJohn,,status,,2017-06-07 20:41:37,76,4,1,72,3,1,0,0,0
22930503694_10155392406843695,We had a great day in #SanFrancisco today talking to voters about the issues that matter. Hope you will #JoinJohn on our journey across #California. See you again soon #SanFrancisco.,Photos from John Chiang for Governor 2018's post,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155392398233695/?type=3,2017-06-07 19:00:15,331,9,22,319,10,2,0,0,0
22930503694_10155392374578695,"Over the years, San Francisco has stolen the hearts of millions with its majestic landscape and open heart that led to becoming one of the most progressive places on earth.   And did so by galvanizing the diversity of all the citizens San Francisco. JC",Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155392374578695/?type=3,2017-06-07 18:00:26,67,1,2,60,6,1,0,0,0
22930503694_10155392368303695,"1 month and 135 years ago President Arthur signed the Chinese Exclusion Act of 1882. It wasn’t until 1943 that this act was repealed, and it was shortly thereafter in the 1950s that my father emigrated from Taiwan with just three shirts, two pairs of pants, and less than $100 in my dad’s pocket. -JC",,status,,2017-06-07 17:00:51,156,10,9,139,15,0,0,2,0
22930503694_10155392331878695,"""Over the last five years, California has outperformed the nation in just about every important economic metric.”

Thanks Speaker Anthony Rendon for sharing!",California Today: How California Helps the U.S. Economy,link,https://www.nytimes.com/2017/06/05/us/california-today-how-california-helps-the-us-economy.html?mwrsm=amp-email,2017-06-07 15:54:13,101,2,16,95,5,1,0,0,0
22930503694_10155392195203695,Talking to a local family business owner in #SF    about my campaign and how we can support our local economies.,Photos from John Chiang for Governor 2018's post,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10155388768913695.1073741825.22930503694/10155392194623695/?type=3,2017-06-07 14:55:00,55,0,3,51,3,1,0,0,0
22930503694_10155392064743695,"Women's issues are human issues - these women are on the forefront locally addressing the environment, education reform and supporting small businesses. #TheFutureisFemale #JoinJohn #Women4John",Photos from John Chiang for Governor 2018's post,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10155388768913695.1073741825.22930503694/10155392040858695/?type=3,2017-06-07 13:59:34,125,2,9,116,9,0,0,0,0
22930503694_10155391924298695,"Speaking of education policy and financing...Did you know the world's first cable car line was opened by Andrew S. Hallidie in August of 1873.That first car ran on Clay Street in San Francisco. By 1964, San Francisco's cable cars were named the first moving National Historic Landmark.",Photos from John Chiang for Governor 2018's post,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10155388768913695.1073741825.22930503694/10155391923803695/?type=3,2017-06-07 13:02:13,42,0,4,41,1,0,0,0,0
22930503694_10155391731328695,Peter Garza on why John Chiang is his choice for Governor.,,video,https://www.facebook.com/johnchiangforgovernor2018/videos/10155391731328695/,2017-06-07 11:48:48,27,2,0,26,1,0,0,0,0
22930503694_10155391708868695,Proud to announce that I've received the endorsement of the hardworking men and women at the Northern California Carpenters Regional Council @NCCRC!,,video,https://www.facebook.com/johnchiangforgovernor2018/videos/10155391708868695/,2017-06-07 11:41:24,168,3,29,155,11,1,0,0,1
22930503694_10155391546463695,‪We're getting ready to kick off the 2nd part of our tour here in San Francisco! We'll be on #FacebookLive around 9AM‬,Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155391546463695/?type=3,2017-06-07 10:41:35,61,2,2,61,0,0,0,0,0
22930503694_10155390238903695,"While we would never compare anyone to #45, we really like the quote from Councilmember Jose Huizar in this piece about Treasurer Chiang from the Los Angeles Times.

""John is the very definition of a public servant..If you want flash and no substance, look no further than the White House at this time and see how that’s working out. But if you want a trusted, steady and fearless leader who knows when to be tough against special interests, who knows when to cross the aisle to get things done for the people, then John Chiang is your choice for governor.”",Chiang Backer Seems to Compare Candidate's Opponents to Trump,link,https://johnchiang.com/the-latest/in-the-news/huizar-hard-hitting-endorsement/,2017-06-07 10:00:00,129,7,10,120,9,0,0,0,0
22930503694_10155389627268695,Join us on Facebook Live tomorrow morning at 9:00 AM from Presidio Park for the San Francisco launch of my tour of California! Together we can take a different road for California.#JoinJohn,,status,,2017-06-06 22:00:00,51,1,6,48,3,0,0,0,0
22930503694_10155389622688695,"I remember growing up as the first Asians on our block we were discriminated against. We may have faced hatred in our past—we may face it even today, but we fight so that no one else ever must face it again. #Persist #JoinJohn",,status,,2017-06-06 21:00:00,319,13,27,288,26,4,0,1,0
22930503694_10155389416653695,"As we get ready to get on the road again, like that Willie Nelson song, I'm excited we get to do it in style with our own camper made by the The Happier Camper, a small, burgeoning company in the Los Angeles community of AtwaterVillage. It is modeled on the lightweight fiberglass trailers of the 1950’s and 1960’s which used California aerospace manufacturing techniques to bring unprecedented mobility to American families.  Back then they turned Americans loose to discover the nation. We just want to rediscover #California. Will you #JoinJohn. Let's take a different road.",Photos from John Chiang for Governor 2018's post,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155389395463695/?type=3,2017-06-06 19:00:00,147,6,13,144,3,0,0,0,0
22930503694_10155389256928695,If you’re still in Boyle Heights June 10 join the newest member of #TeamChiang Councilmember Jose Huizar for a Screening of East L.A. Interchange Documentary.Celebrate the American Story of Boyle Heights L.A.’s own Ellis Island. I'm happy to kick off my tour of California here. #JoinJohn,East La Interchange Free Screening,event,https://www.facebook.com/events/1430915240301486/,2017-06-06 18:01:39,70,1,0,70,0,0,0,0,0
22930503694_10155389176908695,"Thanks to David Kipen of Libros Schmibros: Lending Library for showing me around today. It was great learning the rich history of Boyle Heights. Since coming back home to California in 2010 you've done a phenomenal amount of work for the literary community, the youth, and of course #BoyleHeights.",Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155389176908695/?type=3,2017-06-06 16:57:31,47,0,10,46,1,0,0,0,0
22930503694_10155388978393695,This is why we need to take a different road for California! #JoinJohn http://ow.ly/3wDU30cn8JH,"'They’re so scared.' Trump brings heartache, fear in L.A.'s 'Ellis Island'",link,http://ow.ly/3wDU30cn8JH,2017-06-06 15:30:08,30,0,1,28,0,2,0,0,0
22930503694_10155388776578695,"We have to make California a sanctuary for all who want to call it home. Trump's harsh immigration policies weigh heavy on families here, and we must not only resist, but take a different road -- one that protects all Californians #JoinJohn.",,status,,2017-06-06 14:45:12,79,5,4,71,8,0,0,0,0
22930503694_10155388768823695,"Speaking with local community leaders on issues that matter most to Californians: Affordable housing, immigration policies, environmental justice, and labor.",Photos from John Chiang for Governor 2018's post,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10155388768913695.1073741825.22930503694/10155388760078695/?type=3,2017-06-06 14:09:41,117,4,10,115,2,0,0,0,0
22930503694_10155388632493695,"“The world distils its best ideas from minds nourished on literature and the humanities” is the credo of Libros Schmibros: Lending Library. For the past 17 years, this library has put low or no-cost books in the hands of 17,600 patrons and put 20,000 books into circulation for the local native and immigrant community here in Boyle Heights.#JoinJohn",Photos from John Chiang for Governor 2018's post,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155388630963695/?type=3,2017-06-06 13:19:11,77,4,9,74,3,0,0,0,0
22930503694_10155406133358695,,"Boyle Heights, Los Angeles",photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10155406126598695.1073741826.22930503694/10155406127223695/?type=3,2017-06-11 18:05:36,99,0,3,87,9,0,0,0,0
22930503694_10155388273328695,Thanks Jose Huizar  for the support! #JoinJohn,Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155388273328695/?type=3,2017-06-06 11:27:32,114,6,3,111,3,0,0,0,0
22930503694_10155388083363695,Join us on Facebook Live with LA Councilmember Jose Huizar in just a few for a big announcement. #JoinJohn,,status,,2017-06-06 10:38:21,27,1,0,26,1,0,0,0,0
22930503694_10155385619603695,Join me on Facebook Live tomorrow with Council Member Jose Huizar  at Mariachi Plaza for a special announcement!! #JoinJohn,,status,,2017-06-05 17:15:55,66,5,2,65,1,0,0,0,0
22930503694_10155384633733695,Do you know why the state highway sign looks like a shovel? Watch our new online ad to learn why.  #JoinJohn let's take a different road for California.,John Chiang for Governor,video,https://www.facebook.com/johnchiangforgovernor2018/videos/10155384633733695/,2017-06-05 10:45:22,562,57,180,515,41,2,0,1,2
22930503694_10155384531393695,ICYMI: I'm proud to have the endorsement of  LA City Councilmember Jose Huizar Join me on Facebook Live tomorrow for the announcement at Mariachi Plaza! #JoinJohn,Longtime Villaraigosa ally Jose Huizar backs his rival John Chiang for California governor,link,https://johnchiang.com/the-latest/in-the-news/huizar-backs-chiang-over-villaraigosa/,2017-06-05 10:09:13,64,0,4,60,4,0,0,0,0
22930503694_10155384401718695,,John Chiang for Governor 2018,link,http://ow.ly/KDHV30cjqtX,2017-06-05 09:20:13,41,1,0,40,1,0,0,0,0
22930503694_10155406081948695,"Thank you Jose Huizar for your endorsement. Your commitment to your community is what makes us proud to have it. You've brought hundreds of acres of open space, new parks and park upgrades to park-poor areas to your district, you've taken leadership in addressing homelessness as the chair of the City’s first-ever Ad Hoc Committee on Homelessness, you've brought medical and mental heath services to the neediest in your district.",Jose Huizar Endorses Chiang for Governor,video,https://www.facebook.com/johnchiangforgovernor2018/videos/10155406081818695/,2017-06-11 17:41:35,43,0,2,41,2,0,0,0,0
22930503694_10155383441653695,"BREAKING NEWS: Councilmember Jose Huizar  endorses John Chiang for Governor. ""Chiang is the candidate for Governor with the experience and proven track record to fight for a better future for all Californians.""",Longtime Villaraigosa ally Jose Huizar backs his rival John Chiang for California governor,link,http://ow.ly/KDHV30cjqtX,2017-06-05 01:20:20,401,15,33,378,19,3,1,0,0
22930503694_10155382295473695,"Chiang, who served as state controller before being elected treasurer, is trying to run as Brown’s natural pragmatic successor. He can highlight his stewardship of the state’s finances as he bucked the establishment — in 2011, he docked state lawmakers’ pay for failing to pass a balanced budget.😎",California's 2018 governor's race is going to be big. Find out who's in and what's next,link,http://www.latimes.com/politics/la-pol-ca-governors-race-explained-20170604-htmlstory.html,2017-06-04 16:12:59,380,16,78,359,21,0,0,0,0
22930503694_10155375663053695,"ICYMI: I may not be a show horse, but I am a workhorse and will never stop working for you!",Treasurer John Chiang emphasizes resume in governor's race,link,http://www.latimes.com/politics/essential/la-pol-ca-essential-politics-updates-treasurer-john-chiang-emphasizes-resume-1496353943-htmlstory.html,2017-06-02 14:42:18,737,60,119,683,50,0,4,0,0
22930503694_10155372823318695,"Happy Pride Month to every LGBTQ community member!  California #prides itself on some of the strongest protections for the LGBTQ community, and I will always uphold these values. Everyone should celebrate who they are, and we should celebrate them.

#HappyPrideMonth",John Chiang for Governor 2018,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.449305188694.244331.22930503694/10155372822668695/?type=3,2017-06-01 16:26:15,232,15,25,195,33,0,0,0,0
22930503694_10155370417558695,I will not stand silently when our trust is taken for granted; I will always side with Californians.,Bill in Response to Wells Fargo Scandal passes Senate | Davis Vanguard,link,http://www.davisvanguard.org/2017/05/bill-response-wells-fargo-scandal-passes-senate/,2017-05-31 21:25:49,114,10,13,106,7,1,0,0,0
22930503694_10155366790928695,"Let us not seek the Republican answer or the Democratic answer, but the right answer. Let us not seek to fix the blame for the past. Let us accept our own responsibility for the future
-JFK",Remembering John F. Kennedy's ‘effortless’ style 100 years after his birth,link,http://www.latimes.com/fashion/la-ig-wwd-jfk-100-years-style-20170530-story.html,2017-05-30 15:02:42,242,13,26,220,22,0,0,0,0
22930503694_10155364659223695,"On this Memorial Day, my thoughts and heart are with the brave men and women who have given their lives for our country and defended the freedom and rights we cherish as Americans.",,status,,2017-05-29 20:36:42,94,1,1,90,3,1,0,0,0
22930503694_10155355031763695,"Let this sacred month of Ramadan bless you with health, happiness, and good doing.  And in the holy month of Ramadan, let us not forget about our obligation to continue to help the less fortunate, to be kind, and to promote peace and prosperity.",,status,,2017-05-26 17:46:47,119,3,7,109,9,0,0,0,1
22930503694_10155351268423695,"I'm honored to be associated with Congressman Schiff, who is the embodiment of our values and what we are fighting for in California.","Schiff, Chiang leading lights in politics’ new era of the nerd",link,http://www.sfchronicle.com/politics/article/Schiff-Chiang-leading-lights-in-politics-new-11171515.php,2017-05-25 12:28:43,396,18,34,362,31,0,1,0,2
22930503694_10155349040993695,"Not on OUR watch will we sit back and allow the leaders in D.C. to strip our healthcare and our access to education! California will continue to support programs, ensuring that our generations to come have access to affordable education.",State lawmakers and advocates for the poor warn that Trump’s budget will hit hard for California's most vulnerable,link,http://www.latimes.com/politics/la-pol-sac-trump-budget-california-impact-20170523-story.html,2017-05-24 16:54:11,91,8,10,82,2,1,1,4,1
22930503694_10155343584508695,"Sad to hear about the terrible tragedy taking place in Manchester, we will keep your community in our hearts and prayers.",,status,,2017-05-22 21:58:07,56,4,1,47,1,0,0,8,0
22930503694_10155342516193695,"Check out more buzz coming out of the CDP this weekend! 

--“JOHN CHIANG UPS HIS GAME - The California state treasurer and 2018 gubernatorial candidate was once viewed as a policy wonk so in love with percentages and numbers that he was once described as ""human melatonin"" as a public speaker. No more. Chiang has gone to work, gotten some coaching, or something: He tackled rounds of press interviews this weekend, in which reporters noted an engaged, impassioned new style, that included self-depreciating humor - and good sound bites. Impressive.”- Politico",California Playbook,link,http://www.politico.com/tipsheets/california-playbook,2017-05-22 13:31:06,224,8,43,206,18,0,0,0,0
22930503694_10155339738538695,"Leaving the California Democratic Party Convention today, feeling energized by our amazing activists and leaders! I'm feeling especially proud to be considered the ""sleeper candidate"" in this race ahead!",Governor’s race heats up among California Democrats,link,http://www.sfchronicle.com/politics/article/Governor-s-race-heats-up-among-California-11161715.php,2017-05-21 15:00:08,353,11,30,322,26,3,1,0,1
22930503694_10155337972518695,"Team Chiang at CA Democrats Convention. Thank you all for sharing your time, passion, and talents!",Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155337972518695/?type=3,2017-05-21 03:08:40,172,3,8,159,11,1,1,0,0
22930503694_10155337130508695,"Every hour since Donald Trump took office, I find myself saying ""Not on our watch"" - JC

Read more at: http://lat.ms/2rEG4Fa",State Treasurer John Chiang says California will take 'a different road' than the Trump administration,link,http://lat.ms/2rEG4Fa,2017-05-20 19:36:46,552,30,86,513,37,0,1,0,1
22930503694_10155336904938695,Thank you California Democrats! #CAdem17,Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155336904938695/?type=3,2017-05-20 18:20:04,369,25,18,344,11,0,2,0,12
22930503694_10155327322278695,"Check out the great chat I had with host Larry Mantle of NPR's AirTalk, discussing the issues that matter most to California and my plan to address them as the next Governor!",State Treasurer John Chiang on his candidacy for California Governor,link,http://www.scpr.org/programs/airtalk/2017/05/17/56825/state-treasurer-john-chiang-on-his-candidacy-for-c/,2017-05-17 17:51:15,316,14,56,306,7,1,1,0,1
22930503694_10155326621413695,Live now on NPR's AirTalk with Larry Mantle - bit.ly/2rrKOPb,Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155326621413695/?type=3,2017-05-17 13:08:40,155,4,21,150,4,0,1,0,0
22930503694_10155324550203695,"Tune into my interview tomorrow, with NPR's Larry Mantle on KPCC 89.3 FM at 11:05 am! I will be discussing the role I've played in California's economic recovery, and my vision as the next Governor!","California Leads U.S. Economy, Away From Trump",link,https://www.bloomberg.com/view/articles/2017-05-10/california-leads-u-s-economy-away-from-trump?utm_content=view&utm_campaign=socialflow-organic&utm_source=twitter&utm_medium=social&cmpid%3D=socialflow-twitter-view,2017-05-16 20:36:12,96,5,17,90,5,0,1,0,0
22930503694_10155318380393695,"ICYMI: In partnership with Governor Brown, we figured out that the infusion of cash now will result in a savings to taxpayers of $11 billion over the next 20 years!",Political Road Map: Here's how (and why) the state is making a $12-billion pension payment next year,link,http://www.latimes.com/politics/la-pol-sac-road-map-california-pensions-payment-20170514-story.html,2017-05-14 19:49:57,78,3,15,74,2,1,1,0,0
22930503694_10155318969633695,Wishing everyone a very lovely Mother's Day!,,status,,2017-05-15 00:30:29,35,0,0,33,2,0,0,0,0
22930503694_10155311251908695,Enjoyed my tour of the Carpenter's training center and learning about their apprenticeship program. It is great to spend time with my Building Trades friends who play such an integral role in building our infrastructure.,Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155311251908695/?type=3,2017-05-12 19:22:37,61,1,4,61,0,0,0,0,0
22930503694_10155307292768695,"Faced with the stark reality that the state is on a trajectory to increase its pension payments from the current $5.8 billion to $9.2 billion in a mere six years, I am proud to have partnered with Governor Brown  on a fiscally prudent plan to buy down our pension debt!","Gov. Jerry Brown offers more cash in his new budget, jabs lawmakers who follow Trump's lead",link,http://www.latimes.com/politics/essential/la-pol-ca-essential-politics-updates-gov-jerry-brown-unveils-his-new-state-1494516612-htmlstory.html,2017-05-11 14:41:18,71,4,5,70,0,0,1,0,0
22930503694_10155300879173695,To say that I am concerned with this administration's disregard for the rule of law is an understatement.,Trump fires FBI Director James Comey,link,http://fw.to/AY0b8nZ,2017-05-09 17:24:08,140,12,10,106,1,11,0,1,21
22930503694_10155288490693695,"Happy Cinco de Mayo as we not only commemorate the Mexican Army's unlikely victory over French forces at the Battle of Puebla on May 5, 1862, but we also honor and celebrate  our country and state's rich and beautiful Mexican-American culture!",,status,,2017-05-05 17:00:24,34,1,2,32,2,0,0,0,0
22930503694_10155285237678695,"Today, we witnessed a vote that has begun the process of dismantling the Affordable Care Act.  This is heinous and not the world that I want to live in.  House Republicans want to replace and deface the ACA--- I want to improve and embrace it.  I know you do too, and together we will.  That’s why I support SB 562, the Healthy California Act, making sure that California has an alternative and takes a different road.",California shows why the Republican plan to rely on states to replace Obamacare may not work,link,http://www.latimes.com/politics/la-na-pol-health-reform-california-20170503-story.html,2017-05-04 14:47:29,92,6,19,78,4,1,0,3,6
22930503694_10155282789283695,"While I am deeply disappointed in the most recent example of the typical Beltway deal making with the passage of HJR 66, favoring Wall Street bankers over Main Street workers, I am more resolute than ever to standing-up Secure Choice so all Californians can have a dignified retirement. While Congress has dealt Californians a set-back, I've consulted with legislative leaders and the Office of the Attorney General, and I'm convinced that it's not enough to push us off of our moral and legal high ground.",,status,,2017-05-03 20:10:22,36,0,4,36,0,0,0,0,0
22930503694_10155282010108695,"Wells Fargo and Wall Street shouldn’t be able to defraud customers, and if they do, they certainly should NOT be allowed to force arbitration to secretly settle the legal disputes.  That’s why today I announced Senate Bill 33, legislation that would allow victims to sue in California state courts by allowing judges to deny petitions for binding arbitration in cases involving fraud.",Legislation introduced to address Wells Fargo scandal,link,http://www.dailydemocrat.com/government-and-politics/20170503/legislation-introduced-to-address-wells-fargo-scandal,2017-05-03 14:12:34,25,1,3,25,0,0,0,0,0
22930503694_10155279386218695,"At a time when the White House is rolling back consumer and investor protections, California must lead in the fight against deceptive marketing, discriminatory lending, unnecessary fees, illegal kickbacks, and other abusive banking practices.  That’s why today I announced Senate Bill 33, legislation that would allow victims to sue in California state courts by allowing judges to deny petitions for binding arbitration in cases involving fraud.

 I have your back and always will.",,status,,2017-05-02 18:05:40,56,1,5,56,0,0,0,0,0
22930503694_10155279280568695,,,status,,2017-05-02 17:17:19,8,0,2,8,0,0,0,0,0
22930503694_10155279280023695,,,status,,2017-05-02 17:17:02,6,1,0,6,0,0,0,0,0
22930503694_10155276648558695,"On May Day, we recognize and stand in solidarity with those who have spent tireless days and sleepless nights building this country from the ground up.  My parents showed me that against all odds, the American Dream is attainable. On this #MayDay, we stand with the laborers and the middle class in support of fair wages and equal opportunity.",,status,,2017-05-01 18:53:02,31,1,4,29,2,0,0,0,0
22930503694_10155276400983695,"Our children's education is at the forefront of the future success of this state and country. It was an honor to collaborate with other state leaders today. With Chesterfield County School Board Chair Javaid Siddiqi, Wyoming Secretary of State Ed Murray, Hawaii Attorney General Doug Chin and former Colorado Treasurer Cary Kennedy.",Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155276400983695/?type=3,2017-05-01 16:57:50,41,1,0,41,0,0,0,0,0
22930503694_10155275804078695,Thank you to all of those who stood up for science in an effort to shed light on the harmful impacts of climate change. The grassroots momentum and activism is truly inspiring!,Scenes from the People’s Climate March – ThinkProgress,link,https://thinkprogress.org/climate-march-in-pictures-4ffaefffdcf6,2017-05-01 12:52:01,26,1,5,26,0,0,0,0,0
22930503694_10155270507823695,"As this year marks the 25th anniversary of the Los Angeles riots, a tragic chapter in our history, I commemorated the day with Angelenos.  While we have come so far, there is still work to do to bring communities together, communicate across lines of difference and celebrate our diversity.",Photos from John Chiang for Governor 2018's post,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155270497698695/?type=3,2017-04-29 19:05:10,38,1,1,38,0,0,0,0,0
22930503694_10155269908523695,"It's easy to focus on the negativity that has come with the first 100 days, but we would be remiss not to acknowledge the incredible power and pride of the people who continue to resist.",How America Survived Trump's First 100 Days,link,http://www.rollingstone.com/politics/features/how-america-survived-trumps-first-100-days-w479464,2017-04-29 14:48:33,43,1,7,40,3,0,0,0,0
22930503694_10155267572263695,"What an honor it was to speak to my former colleagues at the California Probate Referee Spring Convention

Incase you didn't know, the Probate Referee is an Officer of the Court appointed by the California State Controller. Learn more about the important work they do here: http://probatereferees.net",Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155267572263695/?type=3,2017-04-28 19:22:24,52,0,5,52,0,0,0,0,0
22930503694_10155260359298695,"California will not turn away dreamers, innovators, women, veterans, seekers of freedom – who will make our communities stronger and our economy more vibrant. One California.",U.S. judge blocks Trump order threatening funds for 'sanctuary' cities,link,http://www.latimes.com/local/lanow/la-me-ln-sanctuary-trump-20170419-story.html,2017-04-26 12:52:46,51,1,10,48,3,0,0,0,0
22930503694_10155257620193695,"With over 411,000 parent votes cast and 390 school submissions, find out who the big winners are in the Scholar Dollars Program that awarded $300,000!","Treasurer’s Innovative Scholar Dollars program awards $300,000 to support under-funded extracurricular activities, after-school programs | Orange County Breeze",link,http://www.oc-breeze.com/2017/04/25/100290_treasurers-innovative-scholar-dollars-program-awards-300000-support-funded-extracurricular-activities-school-programs/,2017-04-25 15:54:08,80,1,12,78,2,0,0,0,0
22930503694_10155257141128695,"I stand with many Californians alongside our Armenian friends, during this week of remembrance of the Armenian Genocide. We are one California.","Among worldwide Armenian genocide observances, Lebanon's is first among equals",link,http://www.latimes.com/world/middleeast/la-fg-lebanon-armenian-genocide-20170424-story.html,2017-04-25 12:15:12,46,0,9,45,1,0,0,0,0
22930503694_10155253658593695,"As Trump tries roll back consumer protections, California lawmakers should step in. And we are, with Senate Bill 33 which would apply to financial institutions that go out of their way to violate consumers’ rights.","If Wells Fargo wants to apologize, it should back this legislation",link,http://www.sacbee.com/opinion/editorials/article146103324.html,2017-04-24 10:58:21,47,1,11,47,0,0,0,0,0
22930503694_10155247661313695,"""On this 47th national #EarthDay, let us not forget the true power of knowledge. 

I encourage Californians and Americans alike to continue educating each other on the harmful effects of #ClimateChange in order to inspire action in light of environmental protection. 

Climate Change is not a partisan issue, nor is it an American issue -- it is a global issue. The progress that we have made in environmental protection is undeniable, but there is much work still to be done."" - JC",Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155247661313695/?type=3,2017-04-22 12:49:26,22,1,18,17,5,0,0,0,0
22930503694_292128541220649,"Hosts Tim Lim & Frank Aum,
Co-Hosts Yvonne Hsu, Andrew Hu, Toby Chaudhuri, & Irene Bueno

Invite you to join us for a special fundraising reception for

STATE TREASURER
JOHN CHIANG
THE NEXT GOVERNOR OF CALIFORNIA

with Special Guests:  Congresswoman Judy Chu and Congressman Ted Lieu

on Thursday, June 15, 2017 
from 6:30pm to 8:30pm
at Capitale (1301 K Street NW, #103, Washington, DC 2005)


Host: $10,000 
Co-Host: $5,000 
Sponsor: $3,500
Above & Beyond: $1,000
Patron: $500
Guest: $250
Young Professionals: $50

RSVP at www.johnchiang.com/june15

Or contact Alexandra Leard at alexandra@johnchiang.com // (310) 203 1012",John Chiang for Governor Fundraiser,event,https://www.facebook.com/events/292128541220649/,2017-04-19 17:51:46,13,0,0,13,0,0,0,0,0
22930503694_10155234208703695,"We know that unfortunately too many Californians and too many Americans, are saddled with extraordinary debt, here's a solution I'm proud to co-sponsor to ease the burden.","In a bid to ease student debt, California considers a role in helping refinance private loans",link,http://www.latimes.com/politics/la-pol-sac-student-loan-refinance-proposal-20170418-story.html,2017-04-18 12:24:57,149,6,16,143,6,0,0,0,0
